Distribution,Outlier,Num_Cat_Feature,Numerical_Feature,Categorical_Feature,Scaler,estimator,Score,Iteration
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5115 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5122 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5123 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5124 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5125 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5127 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5128 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5129 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5130 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5137 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5138 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5139 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5140 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5142 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5143 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5144 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5145 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5152 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5153 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5154 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5155 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5157 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5158 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5159 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5160 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5062 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5063 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5064 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5065 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5067 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5068 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5069 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5070 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5077 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5078 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5079 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5080 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5082 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5083 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5084 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5085 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5092 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5093 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5094 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5095 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5097 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5098 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5099 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5100 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5107 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5108 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5109 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5110 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5112 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5113 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5114 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=4, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5115 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5122 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5123 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5124 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5125 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5127 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5128 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5129 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5130 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5137 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5138 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,0.378909442356922, [5139 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,0.378909442356922, [5140 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,0.378909442356922, [5142 / 7920 of iteration 2/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=6),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,0.378909442356922, [5143 / 7920 of iteration 2/3]
